iter	Passed	Remaining
4774	84440	92398
4775	84454	92376
4776	84470	92357
4777	84486	92337
4778	84507	92323
4779	84523	92304
4780	84551	92297
4781	84565	92275
4782	84581	92256
4783	84595	92234
4784	84611	92214
4785	84625	92193
4786	84637	92169
4787	84650	92147
4788	84665	92126
4789	84682	92107
4790	84703	92093
4791	84716	92071
4792	84735	92054
4793	84748	92031
4794	84761	92009
4795	84777	91989
4796	84796	91972
4797	84810	91951
4798	84824	91930
4799	84838	91908
4800	84854	91889
4801	84871	91870
4802	84888	91852
4803	84904	91832
4804	84920	91812
4805	84935	91792
4806	84968	91791
4807	84996	91784
4808	85013	91766
4809	85030	91747
4810	85063	91746
4811	85080	91728
4812	85095	91708
4813	85109	91685
4814	85135	91677
4815	85149	91655
4816	85163	91633
4817	85177	91612
4818	85197	91597
4819	85209	91573
4820	85227	91556
4821	85243	91536
4822	85259	91517
4823	85275	91497
4824	85304	91492
4825	85318	91471
4826	85332	91448
4827	85347	91428
4828	85367	91413
4829	85395	91406
4830	85414	91390
4831	85429	91369
4832	85463	91369
4833	85480	91351
4834	85506	91342
4835	85520	91320
4836	85535	91300
4837	85549	91279
4838	85564	91258
4839	85578	91236
4840	85597	91220
4841	85614	91201
4842	85642	91194
4843	85658	91175
4844	85682	91165
4845	85695	91142
4846	85723	91135
4847	85737	91113
4848	85752	91093
4849	85764	91069
4850	85785	91054
4851	85800	91034
4852	85847	91048
4853	85861	91026
4854	85877	91007
4855	85906	91001
4856	85923	90983
4857	85932	90956
4858	85955	90944
4859	85981	90935
4860	86005	90923
4861	86020	90903
4862	86051	90899
4863	86065	90878
4864	86096	90874
4865	86112	90854
4866	86127	90834
4867	86143	90815
4868	86159	90796
4869	86172	90772
4870	86190	90756
4871	86203	90732
4872	86218	90712
4873	86232	90691
4874	86263	90687
4875	86277	90665
4876	86293	90646
4877	86308	90625
4878	86324	90605
4879	86337	90584
4880	86355	90566
4881	86370	90546
4882	86386	90525
4883	86403	90507
4884	86430	90499
4885	86460	90495
4886	86477	90476
4887	86506	90470
4888	86528	90457
4889	86551	90445
4890	86577	90436
4891	86597	90421
4892	86625	90414
4893	86648	90401
4894	86664	90382
4895	86690	90373
4896	86705	90353
4897	86716	90328
4898	86740	90317
4899	86756	90297
4900	86773	90278
4901	86788	90258
4902	86803	90237
4903	86829	90228
4904	86836	90200
4905	86851	90179
4906	86879	90172
4907	86894	90152
4908	86925	90148
4909	86941	90128
4910	86973	90125
4911	86989	90106
4912	87009	90091
4913	87026	90072
4914	87044	90054
4915	87059	90035
4916	87077	90017
4917	87093	89998
4918	87110	89979
4919	87125	89958
4920	87141	89939
4921	87156	89918
4922	87183	89910
4923	87196	89888
4924	87213	89870
4925	87227	89848
4926	87245	89830
4927	87272	89822
4928	87285	89799
4929	87298	89777
4930	87312	89756
4931	87328	89736
4932	87355	89727
4933	87369	89706
4934	87383	89685
4935	87397	89663
4936	87412	89643
4937	87425	89621
4938	87446	89606
4939	87474	89599
4940	87489	89578
4941	87504	89558
4942	87523	89542
4943	87550	89534
4944	87567	89515
4945	87579	89492
4946	87601	89478
4947	87616	89457
4948	87643	89449
4949	87657	89428
4950	87677	89412
4951	87694	89394
4952	87709	89373
4953	87723	89352
4954	87733	89327
4955	87748	89306
4956	87762	89285
4957	87775	89263
4958	87790	89241
4959	87808	89224
4960	87827	89208
4961	87841	89187
4962	87857	89167
4963	87872	89147
4964	87887	89126
4965	87902	89105
4966	87920	89089
4967	87934	89067
4968	87949	89046
4969	87962	89024
4970	87982	89008
4971	87996	88987
4972	88012	88968
4973	88028	88948
4974	88061	88946
4975	88077	88927
4976	88095	88909
4977	88109	88888
4978	88137	88880
4979	88150	88858
4980	88167	88839
4981	88180	88817
4982	88196	88798
4983	88210	88777
4984	88225	88756
4985	88238	88734
4986	88259	88719
4987	88274	88699
4988	88308	88697
4989	88322	88676
4990	88352	88671
4991	88367	88650
4992	88385	88633
4993	88412	88624
4994	88428	88605
4995	88444	88586
4996	88462	88568
4997	88478	88548
4998	88508	88543
4999	88523	88523
5000	88539	88504
5001	88554	88483
5002	88586	88480
5003	88602	88460
5004	88633	88456
5005	88648	88436
5006	88679	88431
5007	88695	88412
5008	88710	88391
5009	88721	88367
5010	88738	88348
5011	88749	88324
5012	88769	88308
5013	88797	88301
5014	88815	88284
5015	88831	88265
5016	88847	88245
5017	88863	88225
5018	88891	88218
5019	88906	88197
5020	88924	88180
5021	88939	88159
5022	88954	88139
5023	88969	88119
5024	88982	88097
5025	88997	88076
5026	89016	88060
5027	89035	88043
5028	89053	88026
5029	89068	88006
5030	89090	87992
5031	89103	87970
5032	89119	87950
5033	89134	87930
5034	89149	87910
5035	89206	87931
5036	89235	87924
5037	89253	87907
5038	89270	87888
5039	89283	87866
5040	89297	87844
5041	89311	87823
5042	89326	87803
5043	89340	87781
5044	89368	87773
5045	89382	87752
5046	89399	87734
5047	89419	87719
5048	89445	87709
5049	89463	87692
5050	89479	87672
5051	89493	87651
5052	89520	87642
5053	89535	87621
5054	89553	87604
5055	89567	87583
5056	89598	87579
5057	89616	87560
5058	89646	87555
5059	89661	87535
5060	89691	87529
5061	89704	87506
5062	89718	87486
5063	89735	87467
5064	89753	87449
5065	89770	87431
5066	89799	87425
5067	89817	87407
5068	89847	87401
5069	89862	87381
5070	89892	87374
5071	89911	87358
5072	89931	87343
5073	89945	87322
5074	89966	87307
5075	89978	87284
5076	89992	87263
5077	90009	87244
5078	90029	87229
5079	90046	87210
5080	90075	87203
5081	90090	87183
5082	90108	87165
5083	90135	87157
5084	90150	87136
5085	90165	87115
5086	90185	87101
5087	90226	87105
5088	90247	87090
5089	90261	87069
5090	90292	87064
5091	90306	87042
5092	90320	87022
5093	90334	87000
5094	90353	86984
5095	90366	86961
5096	90382	86941
5097	90396	86921
5098	90411	86901
5099	90422	86876
5100	90437	86856
5101	90451	86835
5102	90468	86816
5103	90482	86794
5104	90496	86774
5105	90521	86762
5106	90538	86745
5107	90555	86726
5108	90586	86721
5109	90599	86698
5110	90616	86680
5111	90632	86661
5112	90663	86655
5113	90692	86648
5114	90710	86631
5115	90739	86624
5116	90760	86610
5117	90775	86589
5118	90789	86568
5119	90803	86547
5120	90827	86535
5121	90842	86514
5122	90857	86494
5123	90874	86476
5124	90894	86460
5125	90910	86440
5126	90925	86421
5127	90941	86401
5128	90956	86381
5129	90972	86361
5130	91003	86356
5131	91017	86335
5132	91032	86315
5133	91047	86294
5134	91061	86273
5135	91075	86251
5136	91090	86231
5137	91105	86211
5138	91125	86195
5139	91139	86174
5140	91171	86170
5141	91185	86148
5142	91200	86129
5143	91217	86110
5144	91249	86106
5145	91264	86085
5146	91296	86081
5147	91312	86062
5148	91339	86053
5149	91367	86044
5150	91384	86027
5151	91398	86005
5152	91417	85988
5153	91436	85972
5154	91464	85964
5155	91491	85955
5156	91508	85936
5157	91524	85917
5158	91552	85909
5159	91566	85888
5160	91581	85867
5161	91614	85863
5162	91630	85844
5163	91646	85825
5164	91667	85810
5165	91683	85791
5166	91700	85772
5167	91715	85752
5168	91743	85744
5169	91760	85725
5170	91787	85716
5171	91802	85696
5172	91819	85677
5173	91846	85669
5174	91866	85653
5175	91881	85633
5176	91899	85615
5177	91914	85595
5178	91929	85574
5179	91945	85555
5180	91961	85536
5181	91977	85517
5182	92006	85509
5183	92022	85489
5184	92052	85483
5185	92081	85476
5186	92110	85468
5187	92140	85462
5188	92158	85445
5189	92187	85438
5190	92202	85417
5191	92216	85396
5192	92238	85382
5193	92254	85362
5194	92282	85354
5195	92296	85333
5196	92313	85314
5197	92327	85293
5198	92341	85272
5199	92357	85252
5200	92375	85235
5201	92388	85213
5202	92407	85196
5203	92425	85179
5204	92454	85171
5205	92481	85162
5206	92500	85145
5207	92513	85124
5208	92527	85102
5209	92543	85083
5210	92562	85066
5211	92573	85042
5212	92590	85024
5213	92605	85003
5214	92626	84988
5215	92651	84978
5216	92663	84954
5217	92681	84937
5218	92696	84917
5219	92713	84898
5220	92731	84880
5221	92745	84860
5222	92761	84840
5223	92776	84820
5224	92808	84815
5225	92821	84793
5226	92839	84775
5227	92853	84754
5228	92884	84748
5229	92898	84727
5230	92914	84708
5231	92943	84700
5232	92959	84681
5233	92974	84661
5234	92993	84644
5235	93021	84635
5236	93036	84615
5237	93050	84594
5238	93068	84576
5239	93081	84554
5240	93099	84537
5241	93110	84513
5242	93121	84490
5243	93133	84466
5244	93163	84460
5245	93181	84442
5246	93208	84433
5247	93221	84411
5248	93236	84390
5249	93251	84370
5250	93263	84347
5251	93282	84330
5252	93299	84312
5253	93314	84292
5254	93347	84288
5255	93360	84266
5256	93376	84246
5257	93392	84226
5258	93424	84222
5259	93439	84201
5260	93470	84196
5261	93484	84174
5262	93515	84169
5263	93530	84148
5264	93572	84152
5265	93589	84134
5266	93610	84119
5267	93624	84098
5268	93653	84090
5269	93668	84070
5270	93699	84064
5271	93713	84043
5272	93731	84025
5273	93747	84006
5274	93777	84000
5275	93822	84006
5276	93857	84003
5277	93872	83983
5278	93888	83964
5279	93904	83944
5280	93936	83940
5281	93954	83922
5282	93980	83911
5283	94004	83899
5284	94017	83877
5285	94032	83857
5286	94057	83846
5287	94080	83832
5288	94099	83816
5289	94115	83796
5290	94134	83780
5291	94150	83760
5292	94164	83739
5293	94179	83718
5294	94194	83699
5295	94209	83678
5296	94226	83660
5297	94246	83644
5298	94262	83625
5299	94278	83605
5300	94294	83585
5301	94309	83565
5302	94321	83543
5303	94338	83524
5304	94361	83511
5305	94375	83490
5306	94394	83473
5307	94408	83452
5308	94425	83433
5309	94439	83413
5310	94451	83389
5311	94463	83366
5312	94488	83355
5313	94503	83335
5314	94518	83315
5315	94534	83295
5316	94564	83288
5317	94579	83268
5318	94609	83260
5319	94622	83239
5320	94639	83220
5321	94654	83200
5322	94670	83181
5323	94684	83160
5324	94700	83140
5325	94713	83118
5326	94733	83103
5327	94748	83082
5328	94778	83076
5329	94793	83055
5330	94809	83036
5331	94821	83012
5332	94836	82992
5333	94850	82972
5334	94869	82955
5335	94885	82935
5336	94901	82916
5337	94916	82896
5338	94931	82876
5339	94946	82855
5340	94958	82832
5341	94972	82812
5342	94984	82789
5343	94998	82768
5344	95010	82744
5345	95038	82736
5346	95056	82718
5347	95071	82698
5348	95106	82695
5349	95119	82674
5350	95150	82667
5351	95163	82646
5352	95176	82624
5353	95191	82603
5354	95211	82587
5355	95219	82561
5356	95233	82540
5357	95247	82519
5358	95273	82508
5359	95288	82488
5360	95315	82478
5361	95330	82458
5362	95348	82441
5363	95362	82419
5364	95379	82401
5365	95393	82380
5366	95408	82360
5367	95422	82339
5368	95438	82320
5369	95454	82300
5370	95467	82278
5371	95485	82261
5372	95502	82242
5373	95516	82221
5374	95533	82203
5375	95547	82182
5376	95563	82163
5377	95578	82142
5378	95592	82121
5379	95603	82098
5380	95619	82078
5381	95634	82058
5382	95651	82040
5383	95666	82019
5384	95677	81996
5385	95699	81982
5386	95717	81965
5387	95728	81941
5388	95747	81924
5389	95761	81903
5390	95779	81886
5391	95794	81866
5392	95826	81860
5393	95841	81840
5394	95857	81820
5395	95872	81800
5396	95905	81795
5397	95920	81775
5398	95936	81756
5399	95960	81744
5400	95979	81727
5401	95992	81705
5402	96007	81685
5403	96023	81665
5404	96039	81646
5405	96053	81626
5406	96073	81609
5407	96087	81588
5408	96099	81566
5409	96113	81545
5410	96134	81530
5411	96146	81507
5412	96161	81488
5413	96177	81468
5414	96193	81449
5415	96208	81429
5416	96224	81409
5417	96254	81402
5418	96312	81418
5419	96327	81398
5420	96342	81378
5421	96359	81359
5422	96375	81340
5423	96391	81321
5424	96411	81305
5425	96426	81285
5426	96443	81266
5427	96454	81243
5428	96468	81222
5429	96482	81201
5430	96497	81181
5431	96509	81158
5432	96523	81138
5433	96537	81117
5434	96554	81098
5435	96569	81078
5436	96596	81068
5437	96609	81047
5438	96627	81028
5439	96655	81020
5440	96671	81000
5441	96684	80979
5442	96705	80964
5443	96719	80942
5444	96736	80924
5445	96752	80905
5446	96765	80883
5447	96777	80860
5448	96794	80842
5449	96820	80831
5450	96832	80808
5451	96845	80787
5452	96860	80767
5453	96874	80746
5454	96888	80725
5455	96903	80705
5456	96918	80685
5457	96934	80665
5458	96965	80659
5459	96979	80638
5460	96994	80618
5461	97008	80598
5462	97026	80580
5463	97041	80559
5464	97056	80539
5465	97070	80518
5466	97085	80499
5467	97101	80479
5468	97118	80461
5469	97134	80441
5470	97151	80423
5471	97166	80404
5472	97182	80384
5473	97195	80363
5474	97210	80343
5475	97224	80322
5476	97238	80301
5477	97249	80278
5478	97274	80265
5479	97302	80257
5480	97322	80240
5481	97336	80220
5482	97351	80200
5483	97365	80179
5484	97380	80158
5485	97394	80138
5486	97409	80117
5487	97422	80096
5488	97437	80076
5489	97450	80055
5490	97465	80034
5491	97481	80016
5492	97503	80001
5493	97518	79981
5494	97536	79963
5495	97551	79943
5496	97581	79936
5497	97596	79916
5498	97626	79908
5499	97640	79887
5500	97656	79868
5501	97687	79861
5502	97704	79843
5503	97719	79822
5504	97736	79804
5505	97749	79783
5506	97766	79764
5507	97796	79756
5508	97815	79739
5509	97829	79719
5510	97864	79715
5511	97881	79697
5512	97907	79686
5513	97921	79665
5514	97953	79659
5515	97980	79649
5516	98000	79632
5517	98013	79611
5518	98029	79592
5519	98045	79572
5520	98064	79556
5521	98077	79535
5522	98108	79527
5523	98121	79506
5524	98137	79487
5525	98151	79466
5526	98170	79449
5527	98184	79428
5528	98199	79408
5529	98215	79389
5530	98228	79367
5531	98240	79345
5532	98262	79331
5533	98275	79309
5534	98294	79292
5535	98306	79270
5536	98325	79253
5537	98340	79233
5538	98354	79213
5539	98367	79191
5540	98383	79172
5541	98398	79152
5542	98418	79136
5543	98433	79115
5544	98448	79095
5545	98462	79075
5546	98476	79054
5547	98491	79034
5548	98508	79016
5549	98523	78996
5550	98538	78976
5551	98553	78956
5552	98570	78937
5553	98585	78917
5554	98601	78899
5555	98615	78878
5556	98632	78860
5557	98646	78838
5558	98662	78819
5559	98676	78799
5560	98692	78780
5561	98706	78758
5562	98723	78740
5563	98736	78719
5564	98755	78702
5565	98769	78682
5566	98785	78662
5567	98800	78643
5568	98814	78622
5569	98828	78601
5570	98846	78584
5571	98861	78564
5572	98876	78544
5573	98890	78523
5574	98907	78505
5575	98920	78483
5576	98940	78467
5577	98954	78446
5578	98986	78440
5579	99001	78420
5580	99032	78413
5581	99046	78392
5582	99063	78374
5583	99078	78353
5584	99093	78334
5585	99105	78312
5586	99125	78295
5587	99135	78271
5588	99157	78257
5589	99173	78238
5590	99202	78230
5591	99216	78209
5592	99230	78188
5593	99245	78169
5594	99264	78152
5595	99279	78131
5596	99316	78129
5597	99332	78110
5598	99356	78097
5599	99371	78077
5600	99388	78059
5601	99403	78039
5602	99420	78020
5603	99434	78000
5604	99448	77979
5605	99463	77959
5606	99482	77943
5607	99495	77921
5608	99514	77904
5609	99527	77883
5610	99558	77875
5611	99573	77856
5612	99609	77852
5613	99623	77832
5614	99650	77821
5615	99687	77818
5616	99710	77805
5617	99719	77780
5618	99733	77760
5619	99747	77739
5620	99762	77719
5621	99778	77700
5622	99807	77690
5623	99822	77671
5624	99855	77665
5625	99873	77647
5626	99898	77636
5627	99914	77616
5628	99942	77607
5629	99958	77587
5630	99989	77579
5631	100016	77569
5632	100032	77550
5633	100048	77531
5634	100066	77513
5635	100118	77522
5636	100134	77503
5637	100155	77488
5638	100191	77484
5639	100205	77463
5640	100220	77443
5641	100234	77423
5642	100253	77406
5643	100270	77388
5644	100298	77378
5645	100310	77355
5646	100327	77337
5647	100343	77318
5648	100359	77299
5649	100374	77279
5650	100391	77261
5651	100419	77251
5652	100437	77233
5653	100446	77209
5654	100462	77190
5655	100481	77172
5656	100495	77152
5657	100509	77131
5658	100524	77111
5659	100538	77091
5660	100553	77071
5661	100566	77050
5662	100592	77038
5663	100608	77019
5664	100638	77010
5665	100652	76990
5666	100684	76983
5667	100702	76965
5668	100719	76947
5669	100735	76928
5670	100755	76912
5671	100771	76893
5672	100791	76876
5673	100814	76863
5674	100835	76848
5675	100851	76828
5676	100867	76809
5677	100881	76789
5678	100913	76782
5679	100929	76763
5680	100960	76755
5681	100984	76742
5682	101007	76728
5683	101038	76720
5684	101069	76712
5685	101085	76694
5686	101116	76686
5687	101131	76666
5688	101161	76658
5689	101182	76642
5690	101213	76634
5691	101229	76616
5692	101257	76605
5693	101273	76586
5694	101286	76564
5695	101298	76543
5696	101312	76522
5697	101326	76501
5698	101341	76481
5699	101356	76462
5700	101370	76441
5701	101385	76421
5702	101402	76402
5703	101420	76385
5704	101438	76367
5705	101452	76347
5706	101470	76329
5707	101484	76309
5708	101501	76290
5709	101515	76269
5710	101531	76250
5711	101546	76231
5712	101564	76213
5713	101580	76194
5714	101610	76185
5715	101638	76175
5716	101654	76156
5717	101667	76135
5718	101686	76118
5719	101700	76097
5720	101712	76075
5721	101728	76056
5722	101744	76037
5723	101760	76017
5724	101778	76000
5725	101826	76004
5726	101865	76003
5727	101879	75982
5728	101902	75968
5729	101920	75951
5730	101937	75933
5731	101955	75915
5732	101982	75904
5733	101997	75884
5734	102027	75875
5735	102043	75856
5736	102075	75849
5737	102102	75838
5738	102124	75823
5739	102142	75805
5740	102167	75793
5741	102180	75772
5742	102198	75754
5743	102215	75735
5744	102247	75729
5745	102265	75711
5746	102292	75700
5747	102318	75688
5748	102337	75671
5749	102354	75653
5750	102384	75644
5751	102399	75624
5752	102433	75618
5753	102448	75599
5754	102458	75575
5755	102476	75557
5756	102492	75538
5757	102508	75519
5758	102528	75503
5759	102545	75484
5760	102570	75472
5761	102587	75453
5762	102613	75442
5763	102640	75431
5764	102660	75414
5765	102676	75396
5766	102694	75377
5767	102712	75360
5768	102740	75350
5769	102765	75337
5770	102781	75318
5771	102797	75299
5772	102829	75292
5773	102845	75273
5774	102875	75263
5775	102892	75245
5776	102917	75233
5777	102932	75213
5778	102948	75193
5779	102962	75173
5780	102978	75153
5781	102993	75134
5782	103015	75119
5783	103028	75098
5784	103060	75090
5785	103076	75071
5786	103106	75062
5787	103123	75044
5788	103151	75034
5789	103180	75023
5790	103194	75003
5791	103211	74985
5792	103227	74966
5793	103242	74945
5794	103258	74927
5795	103274	74907
5796	103310	74903
5797	103329	74886
5798	103360	74877
5799	103378	74860
5800	103395	74841
5801	103412	74823
5802	103445	74816
5803	103461	74797
5804	103477	74778
5805	103492	74758
5806	103521	74748
5807	103535	74727
5808	103550	74708
5809	103566	74688
5810	103580	74668
5811	103598	74650
5812	103618	74634
5813	103634	74615
5814	103679	74617
5815	103698	74600
5816	103721	74586
5817	103740	74568
5818	103772	74561
5819	103789	74542
5820	103805	74523
5821	103818	74502
5822	103847	74492
5823	103859	74470
5824	103874	74450
5825	103890	74431
5826	103908	74413
5827	103936	74403
5828	103954	74385
5829	103970	74366
5830	104001	74357
5831	104027	74346
5832	104046	74328
5833	104061	74309
5834	104092	74300
5835	104108	74281
5836	104137	74271
5837	104150	74250
5838	104167	74232
5839	104184	74213
5840	104202	74195
5841	104217	74175
5842	104233	74156
5843	104249	74137
5844	104277	74127
5845	104291	74106
5846	104307	74087
5847	104321	74066
5848	104337	74047
5849	104354	74029
5850	104370	74009
5851	104386	73990
5852	104418	73983
5853	104430	73961
5854	104449	73944
5855	104465	73924
5856	104495	73915
5857	104510	73895
5858	104543	73888
5859	104559	73869
5860	104575	73850
5861	104589	73830
5862	104606	73811
5863	104619	73790
5864	104629	73767
5865	104644	73747
5866	104658	73726
5867	104671	73705
5868	104686	73685
5869	104700	73664
5870	104714	73644
5871	104727	73623
5872	104758	73614
5873	104772	73594
5874	104798	73581
5875	104814	73562
5876	104828	73542
5877	104842	73521
5878	104862	73505
5879	104892	73495
5880	104907	73476
5881	104923	73456
5882	104943	73440
5883	104960	73422
5884	104987	73410
5885	105002	73391
5886	105035	73384
5887	105051	73364
5888	105081	73355
5889	105108	73344
5890	105125	73325
5891	105140	73305
5892	105153	73284
5893	105168	73264
5894	105184	73245
5895	105198	73224
5896	105213	73205
5897	105229	73185
5898	105241	73163
5899	105255	73143
5900	105269	73123
5901	105281	73101
5902	105306	73088
5903	105321	73068
5904	105350	73058
5905	105365	73038
5906	105395	73029
5907	105409	73008
5908	105422	72987
5909	105438	72968
5910	105450	72946
5911	105464	72926
5912	105485	72910
5913	105498	72889
5914	105518	72872
5915	105534	72853
5916	105550	72834
5917	105562	72812
5918	105579	72794
5919	105593	72773
5920	105608	72753
5921	105622	72733
5922	105634	72711
5923	105649	72691
5924	105665	72672
5925	105681	72653
5926	105699	72636
5927	105713	72615
5928	105734	72599
5929	105748	72579
5930	105760	72557
5931	105773	72536
5932	105788	72517
5933	105805	72498
5934	105823	72480
5935	105837	72460
5936	105852	72440
5937	105864	72418
5938	105880	72399
5939	105894	72378
5940	105925	72370
5941	105941	72351
5942	105956	72331
5943	105970	72311
5944	105997	72299
5945	106011	72279
5946	106030	72262
5947	106048	72244
5948	106076	72233
5949	106102	72220
5950	106121	72204
5951	106148	72192
5952	106167	72175
5953	106176	72151
5954	106198	72136
5955	106227	72126
5956	106240	72105
5957	106255	72085
5958	106271	72066
5959	106284	72045
5960	106306	72030
5961	106318	72008
5962	106327	71984
5963	106346	71967
5964	106368	71952
5965	106397	71941
5966	106411	71921
5967	106425	71901
5968	106442	71883
5969	106458	71864
5970	106476	71845
5971	106490	71825
5972	106520	71816
5973	106530	71793
5974	106551	71777
5975	106580	71767
5976	106596	71747
5977	106612	71728
5978	106627	71709
5979	106642	71689
5980	106661	71672
5981	106676	71652
5982	106703	71641
5983	106717	71620
5984	106732	71600
5985	106746	71580
5986	106765	71563
5987	106779	71543
5988	106793	71522
5989	106805	71500
5990	106821	71481
5991	106838	71463
5992	106850	71441
5993	106871	71425
5994	106885	71405
5995	106899	71384
5996	106922	71370
5997	106936	71350
5998	106950	71329
5999	106964	71309
6000	106985	71294
6001	107001	71274
6002	107019	71256
6003	107033	71236
6004	107047	71216
6005	107058	71194
6006	107072	71173
6007	107085	71152
6008	107089	71125
6009	107104	71105
6010	107118	71085
6011	107132	71065
6012	107145	71044
6013	107158	71023
6014	107172	71002
6015	107200	70991
6016	107213	70970
6017	107230	70952
6018	107245	70933
6019	107277	70924
6020	107291	70904
6021	107306	70884
6022	107321	70864
6023	107342	70848
6024	107357	70829
6025	107386	70818
6026	107399	70797
6027	107416	70779
6028	107430	70759
6029	107460	70749
6030	107487	70737
6031	107506	70720
6032	107523	70702
6033	107535	70680
6034	107551	70661
6035	107564	70640
6036	107579	70620
6037	107594	70600
6038	107609	70581
6039	107625	70562
6040	107639	70542
6041	107650	70520
6042	107665	70500
6043	107686	70484
6044	107701	70465
6045	107723	70449
6046	107736	70428
6047	107752	70409
6048	107766	70389
6049	107780	70369
6050	107795	70349
6051	107809	70329
6052	107823	70308
6053	107845	70293
6054	107859	70273
6055	107877	70255
6056	107890	70234
6057	107908	70217
6058	107922	70197
6059	107941	70179
6060	107955	70159
6061	108009	70165
6062	108024	70145
6063	108042	70128
6064	108058	70108
6065	108079	70093
6066	108100	70077
6067	108119	70060
6068	108132	70039
6069	108149	70021
6070	108168	70003
6071	108183	69983
6072	108196	69963
6073	108211	69943
6074	108226	69924
6075	108248	69909
6076	108264	69890
6077	108280	69871
6078	108308	69859
6079	108322	69839
6080	108334	69817
6081	108356	69802
6082	108370	69782
6083	108388	69764
6084	108401	69744
6085	108416	69724
6086	108430	69704
6087	108451	69688
6088	108479	69676
6089	108496	69658
6090	108511	69639
6091	108526	69619
6092	108555	69609
6093	108574	69591
6094	108587	69570
6095	108602	69551
6096	108616	69530
6097	108635	69513
6098	108663	69502
6099	108698	69495
6100	108709	69473
6101	108731	69458
6102	108744	69437
6103	108759	69417
6104	108773	69397
6105	108787	69377
6106	108802	69357
6107	108817	69338
6108	108834	69319
6109	108852	69301
6110	108877	69288
6111	108891	69268
6112	108917	69256
6113	108948	69246
6114	108970	69231
6115	108990	69214
6116	109005	69195
6117	109036	69185
6118	109052	69166
6119	109081	69156
6120	109096	69136
6121	109106	69114
6122	109123	69095
6123	109143	69078
6124	109156	69058
6125	109168	69036
6126	109195	69024
6127	109222	69012
6128	109237	68992
6129	109249	68971
6130	109263	68951
6131	109282	68933
6132	109311	68923
6133	109325	68903
6134	109340	68883
6135	109360	68866
6136	109374	68847
6137	109389	68827
6138	109403	68807
6139	109421	68789
6140	109436	68769
6141	109450	68749
6142	109460	68726
6143	109475	68707
6144	109489	68687
6145	109503	68666
6146	109517	68646
6147	109546	68636
6148	109565	68618
6149	109582	68600
6150	109600	68582
6151	109616	68563
6152	109631	68544
6153	109653	68528
6154	109685	68519
6155	109716	68510
6156	109730	68490
6157	109749	68472
6158	109764	68453
6159	109792	68442
6160	109804	68420
6161	109822	68402
6162	109836	68382
6163	109850	68362
6164	109861	68340
6165	109885	68326
6166	109899	68306
6167	109925	68293
6168	109939	68273
6169	109952	68252
6170	109966	68232
6171	109988	68217
6172	110003	68197
6173	110017	68177
6174	110031	68157
6175	110053	68141
6176	110067	68122
6177	110084	68103
6178	110098	68083
6179	110116	68065
6180	110131	68046
6181	110156	68032
6182	110169	68012
6183	110192	67997
6184	110200	67973
6185	110221	67957
6186	110235	67937
6187	110250	67917
6188	110265	67897
6189	110285	67881
6190	110299	67861
6191	110318	67844
6192	110334	67825
6193	110364	67815
6194	110379	67795
6195	110391	67774
6196	110422	67764
6197	110435	67743
6198	110450	67724
6199	110465	67704
6200	110478	67684
6201	110494	67665
6202	110515	67648
6203	110530	67629
6204	110545	67610
6205	110562	67591
6206	110578	67572
6207	110587	67549
6208	110601	67529
6209	110613	67507
6210	110627	67488
6211	110643	67469
6212	110667	67455
6213	110683	67436
6214	110698	67416
6215	110715	67397
6216	110729	67377
6217	110747	67360
6218	110774	67348
6219	110790	67329
6220	110804	67309
6221	110824	67292
6222	110838	67272
6223	110847	67249
6224	110863	67230
6225	110885	67215
6226	110900	67195
6227	110913	67174
6228	110928	67155
6229	110946	67137
6230	110957	67115
6231	110978	67099
6232	110992	67079
6233	111007	67060
6234	111020	67039
6235	111035	67020
6236	111050	67000
6237	111071	66984
6238	111086	66964
6239	111098	66944
6240	111112	66923
6241	111127	66904
6242	111142	66884
6243	111151	66862
6244	111165	66841
6245	111189	66827
6246	111203	66807
6247	111222	66790
6248	111236	66770
6249	111251	66751
6250	111263	66729
6251	111279	66711
6252	111291	66689
6253	111315	66675
6254	111327	66654
6255	111346	66637
6256	111363	66618
6257	111378	66599
6258	111393	66579
6259	111409	66561
6260	111424	66541
6261	111439	66522
6262	111455	66503
6263	111484	66492
6264	111499	66472
6265	111517	66454
6266	111533	66436
6267	111579	66435
6268	111594	66415
6269	111609	66396
6270	111639	66385
6271	111656	66367
6272	111672	66348
6273	111686	66328
6274	111700	66308
6275	111718	66290
6276	111732	66270
6277	111749	66252
6278	111762	66231
6279	111781	66214
6280	111796	66195
6281	111832	66187
6282	111846	66168
6283	111861	66148
6284	111873	66127
6285	111902	66116
6286	111916	66096
6287	111928	66074
6288	111940	66053
6289	111954	66033
6290	111968	66013
6291	111998	66002
6292	112013	65983
6293	112043	65973
6294	112069	65959
6295	112084	65940
6296	112096	65919
6297	112118	65903
6298	112129	65882
6299	112146	65863
6300	112163	65845
6301	112179	65826
6302	112193	65806
6303	112211	65789
6304	112227	65770
6305	112258	65760
6306	112287	65748
6307	112300	65728
6308	112333	65719
6309	112353	65702
6310	112379	65689
6311	112398	65672
6312	112412	65652
6313	112445	65643
6314	112462	65625
6315	112490	65613
6316	112506	65594
6317	112537	65584
6318	112553	65565
6319	112570	65547
6320	112585	65527
6321	112601	65509
6322	112615	65488
6323	112645	65478
6324	112659	65458
6325	112690	65448
6326	112704	65427
6327	112721	65409
